frames,vehicle_id,vehicle_bbox,plate_bbox,plate_text,confidence
481,338.0,[542.2961092788801 559.0347603653275 824.5850958270807 823.4598407644404],[635.0579223632812 724.6715087890625 724.998779296875 757.0706176757812],AK67DMV,0.10313551976778815
482,338.0,[541.4494541978232 559.5926226474189 825.1043158603951 824.2147117521033],[633.8783569335938 725.9913940429688 722.1712646484375 756.6340942382812],AN64DMV,0.16739989688401152
483,338.0,[540.6491772258642 560.948882001096 825.317429644761 825.5516489847847],[636.4561767578125 730.33984375 716.5431518554688 758.5084228515625],AM64DHV,0.1995992533136765
485,338.0,[539.0614273205455 564.2955796903535 825.6517112371054 829.3692431308856],[628.098876953125 734.307861328125 713.199951171875 763.02978515625],AG54DMY,0.10327382512859155
487,319.0,[417.3561964545544 764.4900244325479 713.7384090390059 985.4103324296691],[514.46484375 925.378173828125 610.44580078125 955.797119140625],NI54KGJ,0.047867613989686836
488,338.0,[534.8605609721037 569.3311485568047 826.4591106715814 834.1904089777197],[624.6019897460938 736.3388671875 712.4025268554688 767.502685546875],AK64CMV,0.24734622759691052
489,338.0,[532.8169328808963 571.9101632187967 825.0429809509351 836.2995415487972],[624.6845703125 741.907958984375 714.6390991210938 772.025634765625],AN64DMY,0.485619451104956
490,338.0,[531.7628511918201 573.8560201253806 824.3461803134321 837.5189527238344],[623.2188720703125 742.55419921875 714.07568359375 772.1041259765625],AR64DMV,0.7984508225675631
491,338.0,[530.8140858271549 575.8748242414309 822.7471349777036 840.0254007777506],[620.808349609375 744.9244384765625 714.4835815429688 773.552978515625],AN64DMV,0.1341643338336089
493,338.0,[527.4477673146806 579.5763172963984 817.173246866989 844.6641294672977],[621.3670654296875 747.3431396484375 712.468994140625 776.7176513671875],IX64DMV,0.14609708019626882
495,338.0,[526.2503666391972 582.6945800129956 815.6727434916527 849.0851366690392],[616.2474365234375 749.3016357421875 708.1092529296875 780.6580810546875],AX64DMV,0.35444444125299907
496,338.0,[525.1248326366305 583.4907224461127 814.962340808555 850.5459361429877],[615.3092041015625 750.0303955078125 708.150634765625 781.020263671875],AK64DMV,0.5772420384365247
497,338.0,[523.5169818703638 583.3545504265305 814.0023995627083 851.5652807742651],[615.4852294921875 753.0927734375 706.209228515625 782.2564697265625],AX64OHY,0.2972553969157507
498,338.0,[520.5112435876513 584.319256744149 813.0467552412322 854.3043339206688],[614.8193359375 754.6365966796875 704.0933837890625 785.5133056640625],AK54DMV,0.33093010208758367
499,338.0,[520.5524678488079 584.4846285797535 814.5751135825873 856.2180008364217],[613.8644409179688 756.6758422851562 702.3831176757812 785.8635864257812],AK64DMV,0.7163480384341907
500,338.0,[517.0568929464199 585.0611923503614 812.6641474664444 857.774030982278],[612.4808349609375 758.8763427734375 702.7296752929688 789.10595703125],AM64DNV,0.1920816053526275
501,338.0,[514.1987309572955 586.9827038387926 811.4885063156312 860.1752616419957],[612.3043212890625 760.883544921875 702.322998046875 792.791259765625],OK64DMV,0.2582833838392803
501,319.0,[400.4451233341665 798.793622285412 709.0956735952509 1034.1954323744274],[499.43792724609375 971.0458984375 600.968994140625 1002.3154296875],NU51KOJ,0.06393570716311127
503,338.0,[511.4218931510942 588.65339961182 809.6798674222813 863.162740569342],[611.0597534179688 767.4759521484375 700.2284545898438 796.7596435546875],AM64DKV,0.16773016576732105
504,338.0,[511.1809485963838 590.7106635053266 810.1973296606477 866.0770544207152],[609.3284912109375 768.8629760742188 700.2813720703125 799.0735473632812],AK64DMV,0.4917818039141597
505,338.0,[509.62122195455004 592.0814853049799 809.2993298572874 868.3723602786558],[607.389892578125 769.6836547851562 698.857421875 799.7993774414062],AX64DMV,0.5629311636151014
506,338.0,[508.41799297713953 593.5865272942829 809.079812473586 870.5759919647273],[606.378662109375 770.7564697265625 698.6795654296875 800.9837036132812],AR64DMV,0.1811669284788368
507,319.0,[395.0534719273285 817.5004915736799 709.6949354471121 1054.0013485619038],[494.7809143066406 988.2852172851562 595.3245849609375 1023.1100463867188],MA55KGJ,0.16191915777253765
508,338.0,[506.3015943814114 596.6506056107198 809.0350879582372 875.8324884066806],[600.9571533203125 773.52490234375 700.02294921875 805.73779296875],AH64DMV,0.5937416362395458
509,338.0,[502.41801125914037 598.5583777409299 807.3870776811949 878.7870972425885],[600.50390625 776.0501708984375 694.47265625 807.0811767578125],AR64DMV,0.34672958924776304
509,319.0,[392.7618047866822 823.5784654587378 708.5932966942964 1061.0281659353107],[491.4035339355469 996.07666015625 594.8307495117188 1028.5706787109375],NO55KGJ,0.09357184300883223
510,319.0,[391.48810386370747 827.4419033782781 707.6002840899955 1065.051584892696],[491.9129333496094 1001.385986328125 593.87939453125 1033.8883056640625],NA54KGJ,0.08337124589080439
511,338.0,[501.3053931754439 602.7747784529413 808.861486639229 883.5566593320373],[599.0015869140625 781.658935546875 690.0576171875 811.4091796875],IK64DMV,0.14498177342829963
515,338.0,[493.8139643502748 610.1002175268975 803.0051925894195 893.5364136586966],[595.4730224609375 792.1294555664062 691.22802734375 821.3076782226562],AK64DMV,0.4002340963549081
520,338.0,[488.94873964580995 617.2616467368941 798.4352611955729 904.4220028816303],[588.1336059570312 801.5051879882812 685.2427978515625 832.6239624023438],AK64DHV,0.4310634534918575
527,590.0,[1155.2521696422089 598.7166922964047 1435.0668330007977 830.1231322843382],[1255.1968994140625 754.028564453125 1330.5335693359375 781.3660888671875],ER10DZT,0.25774464661721447
530,338.0,[471.9606621993843 635.0139877828866 787.8775495653159 928.824978182667],[578.6075439453125 825.3140258789062 676.1049194335938 858.3865356445312],AK64DMY,0.44753062784071623
531,338.0,[470.8163291190443 637.3400302759366 786.7372147240227 931.6283652483747],[579.2587890625 828.9007568359375 674.934326171875 860.051025390625],AX64DMV,0.3324596935257343
531,590.0,[1159.9145970022744 605.9901229848815 1435.099262277097 837.8843502185237],[1255.41259765625 762.9757690429688 1334.285400390625 791.3571166992188],EF10DZT,0.19055073028744698
535,338.0,[464.4428089202834 645.2309007943944 784.9510879603731 945.3103385674796],[574.2760009765625 839.1549682617188 669.5562133789062 869.1190795898438],AK64DMY,0.2452503013666984
536,338.0,[462.74096104541945 647.0325680855221 783.9227787833156 947.7945186708357],[573.7523803710938 843.189208984375 671.2120971679688 872.7313232421875],IK64DRV,0.12208257363712463
539,338.0,[457.34289691455564 652.6973806780176 781.4551580051218 954.5717303748182],[567.8475952148438 848.7044677734375 670.8485107421875 882.2244873046875],AK64DMV,0.1278746652844878
553,338.0,[439.629558242024 680.5633828744118 776.1281695667104 995.9008805453935],[554.8745727539062 886.8026733398438 656.5006713867188 917.9591674804688],AK64DMY,0.37246089420292106
554,338.0,[439.39568780752836 683.3662301113966 776.6501366988776 998.8137753807355],[555.3856201171875 890.4193115234375 654.9314575195312 922.01171875],NK64OMV,0.17714861607199073
557,590.0,[1164.6382223344237 645.2308395099218 1446.5846368778218 898.0208008841411],[1264.2322998046875 814.4501953125 1351.57763671875 844.5274658203125],EF10OZT,0.512775230853411
560,338.0,[429.94558239933434 697.9415454431073 771.4083333485842 1016.9722697517714],[549.9803466796875 905.0872192382812 653.6921997070312 938.5200805664062],AK64DMV,0.16585127922215465
561,590.0,[1165.7861849879055 655.2921202938674 1452.253717631068 907.1640933300766],[1264.4501953125 822.76416015625 1354.2015380859375 853.80224609375],EF10DZT,0.20717248498835297
563,590.0,[1165.7527834033351 658.6768893041714 1454.100808539289 910.014165068634],[1263.84375 826.0640258789062 1355.9454345703125 860.2532958984375],EF10DZT,0.09878683871224958
565,338.0,[424.92914367457706 708.0605106100461 769.7754433513669 1033.7549132697188],[543.2761840820312 920.0787353515625 650.529541015625 953.9661865234375],AK64DMV,0.6610227334256668
565,590.0,[1166.1191162280788 661.6789537490932 1458.2908093545393 916.4122969617848],[1264.16845703125 832.4078979492188 1356.8740234375 862.61865234375],EF10OZT,0.06965268093715106
566,338.0,[424.56363392248426 710.818964351309 770.7371096888078 1037.8965833932716],[542.0676879882812 924.6963500976562 648.8416137695312 957.1268920898438],AK64DMV,0.4098684866604804
567,590.0,[1166.348684691343 661.9455068485669 1460.4812065588562 921.6893069102581],[1264.951416015625 836.537841796875 1358.505859375 868.33447265625],EF10DZT,0.6823877246055962
568,590.0,[1166.351446758523 662.8446230788859 1460.6728007100294 924.6904313655432],[1265.9132080078125 839.6151123046875 1360.4373779296875 869.5517578125],EF10DZT,0.12546148129181664
570,590.0,[1166.643969195218 661.7819314374296 1462.0269453964795 929.7723042617995],[1266.109619140625 843.8622436523438 1361.40478515625 877.6137084960938],EF10DZT,0.098379301537805
572,338.0,[416.21158986269273 724.7760927954894 766.1788944084085 1055.9415877258984],[536.9063720703125 940.2103271484375 643.160888671875 975.6785888671875],AK64DMV,0.25604545769006415
575,338.0,[410.1191086883266 730.6608445910399 764.2410175321384 1063.33789717553],[532.0137939453125 950.0333862304688 641.1296997070312 984.2667846679688],AK64DMV,0.35949431498721884
575,590.0,[1168.2967728386022 680.3636486593338 1465.215207890829 944.6685404538977],[1270.6982421875 858.1946411132812 1360.2567138671875 889.5642700195312],EF10DZT,0.264502534586409
576,590.0,[1168.8012378686567 684.0911096643903 1467.2479772499692 948.0474374845295],[1271.86572265625 862.8369140625 1363.2880859375 892.6856689453125],EF10OZT,0.046941742970915815
577,338.0,[405.31158393375836 737.3334642564532 763.1390419240922 1069.8130045716932],[528.2083740234375 958.0587158203125 639.1572875976562 991.234130859375],AK64OMV,0.765487119733836
578,590.0,[1169.137847369781 688.0100833281368 1470.0086309937747 952.6078623466782],[1271.784423828125 866.1141357421875 1366.5010986328125 898.402587890625],EF10OZT,0.21304473351237568
583,338.0,[400.7427746913093 750.2841236362206 762.7213807150038 1074.5956880776087],[524.794677734375 976.4990844726562 632.191650390625 1008.7875366210938],AK64DMV,0.605988286396056
585,338.0,[396.38528807058356 759.8182623140528 759.8717030607811 1078.6149206395799],[518.8280639648438 985.816650390625 628.06005859375 1019.50244140625],AK64DMV,0.4523705530207292
586,590.0,[1171.2804199670136 711.3134319236833 1481.706995675483 977.8943164035359],[1275.4061279296875 889.0156860351562 1368.9869384765625 920.6182250976562],EF10DZI,0.6244523652871974
589,338.0,[391.89499564572543 769.3759996232328 757.497825310412 1075.1574330799],[515.3668212890625 997.284912109375 627.0375366210938 1031.0184326171875],AK64DMV,0.35085184947259895
590,338.0,[388.9407841257952 771.9139041723712 756.4704291194618 1074.4183225185775],[513.8851318359375 999.989013671875 627.4903564453125 1033.853515625],AK64DMV,0.5936363104352667
591,338.0,[383.7083834248645 774.4307297191149 754.7830141348927 1074.9496187750976],[511.54339599609375 1006.8125610351562 621.1430053710938 1041.0400390625],AK64DMV,0.8885853100903176
593,338.0,[381.3709339667646 779.96660791347 754.2591826498276 1075.4548947197643],[511.159912109375 1011.3470458984375 621.7211303710938 1044.8299560546875],AK64DMY,0.49006706212701434
595,338.0,[379.4883187592902 784.341230669953 753.514888835002 1076.2244368328265],[509.46685791015625 1018.91015625 622.3132934570312 1052.0284423828125],AK64DMY,0.35825244446954313
595,590.0,[1168.710263010123 731.4575725141344 1491.3054743119128 1005.879519160512],[1278.335205078125 914.5164184570312 1376.328857421875 947.2999877929688],EF10DZT,0.21512082113219433
596,338.0,[379.0747124034725 786.5812131067071 754.6678783962838 1077.3640305416538],[506.8973388671875 1023.5076904296875 620.1978759765625 1056.2518310546875],AK64DMV,0.2527056216136111
597,338.0,[377.81194118773453 789.5372547659999 753.9118433385366 1078.43184871285],[503.88348388671875 1030.2069091796875 616.7547607421875 1062.801025390625],AK64DMV,0.28747899213799893
598,338.0,[376.43783064617674 791.5627566882647 753.767552725122 1078.4889468990814],[505.4002685546875 1032.395263671875 616.8670654296875 1062.6395263671875],AK64DMV,0.39936000661287097
599,338.0,[374.0546897340217 793.9946960989163 752.1567754499285 1078.685622373465],[503.266845703125 1035.739990234375 616.94189453125 1069.0537109375],AK64DMV,0.5414342809099882
600,338.0,[373.3608281808522 797.8247483791667 751.6031568599637 1079.4274060317687],[502.89532470703125 1041.35693359375 615.7399291992188 1074.436279296875],AK64DMV,0.5795236203922289
601,338.0,[373.1844793309513 799.0021290256719 750.7034703689792 1078.7726791709229],[502.4849853515625 1044.1605224609375 616.0112915039062 1075.365478515625],AK64DMV,0.6875316208341945
601,590.0,[1167.3086733238188 747.6452539515606 1489.1147869393258 1027.7294258968507],[1285.132080078125 935.3681030273438 1381.7451171875 965.9609985351562],EF10DZI,0.05669792987637213
602,590.0,[1168.4827340503814 749.6267309480677 1489.9650051024203 1030.6281609813127],[1283.505615234375 936.6943359375 1383.62158203125 970.20703125],GF10WZT,0.07809519979591381
613,590.0,[1163.6104932529079 779.2877929678323 1507.318235396779 1066.4531699141921],[1286.50830078125 972.2268676757812 1391.525634765625 1006.6254272460938],EF10DZT,0.5883437751518049
618,590.0,[1166.194154416309 794.2591678460456 1517.2335078030922 1076.6533820614234],[1287.8253173828125 991.4307861328125 1395.8392333984375 1026.69287109375],EF10DZT,0.5163086261977728
621,590.0,[1162.9915220516586 801.4393394556204 1519.6588786866932 1078.0637393696966],[1294.026611328125 1002.1575927734375 1398.27001953125 1036.3189697265625],EF10DZT,0.44916424895232887
626,590.0,[1165.8304381644916 813.4392821393865 1526.3305580558995 1078.8737399928746],[1294.855224609375 1020.3089599609375 1403.375244140625 1055.138916015625],EF10DZT,0.8542587921508735
629,590.0,[1168.977659991982 822.8737088638611 1527.9926917487155 1079.1454073408795],[1300.5216064453125 1032.948974609375 1406.062255859375 1066.185302734375],EF10DZT,0.7353684852740329
630,590.0,[1169.1428430329224 826.1549952909346 1530.2019325249516 1079.3780943086576],[1300.5509033203125 1036.398681640625 1407.7020263671875 1070.63330078125],EF10DZT,0.20722091382776084
633,590.0,[1167.8651849986081 836.7866874519018 1536.5637104030675 1080.0774081519316],[1302.7783203125 1049.6357421875 1410.1044921875 1080.0],EF10OZT,0.47220190282884356
640,386.0,[1109.5401142435892 665.8367232275166 1424.2532835036639 918.1745013886507],[1225.2298583984375 839.3959350585938 1315.2413330078125 863.5841674804688],AF65JXY,0.19017492869014468
642,386.0,[1107.857838497794 667.8288230269992 1419.8374206590333 922.3468566197188],[1224.689453125 842.2154541015625 1316.627685546875 871.33203125],AR65JKV,0.07406637969685262
644,386.0,[1108.9126944875836 670.4717481407162 1422.9015528688558 927.3188479146369],[1222.78759765625 845.5772094726562 1317.677734375 878.0260620117188],NG65IXV,0.06965844166854754
647,386.0,[1111.3319358409376 677.5534407844555 1429.1010029043778 936.5708798372807],[1224.677978515625 858.2561645507812 1311.41015625 886.171875],AF65JKV,0.25671346140364465
649,386.0,[1111.2090684649331 682.1119694437269 1430.6281081829363 941.5381186549192],[1226.965087890625 862.7637939453125 1319.71533203125 892.107177734375],AF65JKV,0.47664763912428715
651,386.0,[1111.0334285609072 687.1824033994988 1433.699254298658 946.4086643070962],[1226.980712890625 866.8026123046875 1322.03125 897.9202880859375],AF65JKY,0.40085243277759586
653,386.0,[1110.853908019555 690.7865473495041 1434.710763496118 950.7553223256051],[1230.20361328125 870.3945922851562 1321.6241455078125 901.3994750976562],KF65JKV,0.29873299735430847
654,386.0,[1112.0562684406584 693.1922566420126 1437.1264526954271 954.8155517200696],[1230.746826171875 875.3157958984375 1326.950439453125 906.7310791015625],DF65JKV,0.2912076700028461
655,386.0,[1112.940316703555 693.9657537328063 1439.8177004640581 956.892500238839],[1231.9951171875 877.4199829101562 1326.120849609375 907.9180297851562],XF65JKN,0.43667906560243497
659,386.0,[1112.9643395354974 701.7898709680543 1442.8318323538906 970.0011080397643],[1232.0506591796875 889.3206787109375 1332.1910400390625 919.7169189453125],AF65JKL,0.08890693748355838
661,386.0,[1116.217271501302 707.8935049393201 1447.1842146530007 976.5270322889196],[1236.251220703125 894.0491943359375 1332.0135498046875 922.97265625],WF65JKV,0.21813039111437152
663,386.0,[1115.9546218281994 713.0692715479443 1449.5962123311283 982.6885795232679],[1234.6209716796875 900.427490234375 1335.595947265625 932.6446533203125],AF65JKY,0.43375348927444657
664,386.0,[1115.1889095536199 715.1669297055081 1451.0820373792067 985.4148736122162],[1237.320556640625 902.341552734375 1338.2413330078125 933.77783203125],MF65JKC,0.12545912540200987
665,386.0,[1116.3266150633144 717.672090253507 1453.2650002171786 988.6768965920947],[1238.721435546875 907.3046264648438 1338.5130615234375 936.8369750976562],AF65JKV,0.3217244878245096
667,386.0,[1115.2006796787184 720.0501402817578 1455.7814709435668 992.1877695838601],[1238.1636962890625 913.28759765625 1339.8536376953125 942.3334350585938],NF65JKV,0.2814124160801
668,386.0,[1115.9081395229546 722.307725944059 1458.0750707547386 994.5319637134314],[1238.727294921875 914.9533081054688 1341.934326171875 946.4258422851562],DF65JKV,0.188962407879303
669,386.0,[1117.0197161766025 724.7729759509677 1459.517869336092 998.3401706899149],[1243.685791015625 918.392578125 1343.641357421875 949.559326171875],MF65JKV,0.16118368953852044
670,386.0,[1118.0020410527563 726.9867350137631 1460.9486824809705 1001.9240671501254],[1244.718994140625 919.615234375 1344.05126953125 951.059814453125],DF85JKV,0.1712522414455126
671,386.0,[1117.940416802853 730.806053585836 1460.0258032995305 1005.7726698356528],[1247.628662109375 922.887451171875 1343.9864501953125 954.6771240234375],AF65JKV,0.2156873572280811
673,386.0,[1122.6688327319328 736.2753281072157 1466.6385229240352 1012.7204925677206],[1244.059326171875 930.179443359375 1348.03662109375 961.6217651367188],AF65JKV,0.379763453330581
674,386.0,[1126.6123557636618 738.2694194121987 1471.764778381231 1015.2900215217003],[1246.9039306640625 934.772216796875 1347.08837890625 964.6165771484375],NF65JKV,0.18773109713086664
675,386.0,[1130.1755308551349 740.9141824306935 1473.7770983017624 1018.5495434766051],[1249.1942138671875 938.0875854492188 1350.6572265625 968.5438842773438],AF55JKY,0.10293382178356367
681,386.0,[1137.2670626817026 757.3806661019537 1482.5700078356963 1036.6027806549107],[1258.51513671875 954.6878662109375 1359.79931640625 986.7032470703125],AF65JKV,0.2082447958349773
682,386.0,[1138.2884600241193 760.2674593122588 1482.2512160999775 1039.2424184939105],[1259.5828857421875 957.9281616210938 1360.740234375 988.3287963867188],AF65JKM,0.1340149154045347
683,386.0,[1139.1307167702018 763.456978704685 1482.3891815221048 1043.0271287854262],[1258.988525390625 961.0755615234375 1361.7843017578125 992.161376953125],DF65JKV,0.5205969937680774
684,386.0,[1137.4812788374004 766.4121038578681 1481.1586788429206 1046.9632217915052],[1257.7481689453125 962.4563598632812 1363.3251953125 996.1364135742188],AF65JKV,0.2406762537683753
685,386.0,[1137.4145206970195 767.9491418039412 1481.7557555861351 1049.5203531684665],[1259.9833984375 966.0631713867188 1363.667236328125 998.2000122070312],AF65JKV,0.4093153997773951
686,386.0,[1136.7264450932407 770.4019308628547 1482.6284084969761 1052.776564521786],[1259.960693359375 967.808349609375 1363.23876953125 1001.9930419921875],AF65JKV,0.6229383104941965
687,386.0,[1137.6000239215814 773.9905828898429 1485.5410093320256 1058.1815685935444],[1260.6591796875 971.723876953125 1363.9859619140625 1004.9485473632812],AF65JKV,0.3546717028440796
688,386.0,[1138.1971371923432 775.9969610618722 1487.364612875317 1061.602123455587],[1261.42822265625 975.3966064453125 1363.150634765625 1008.2427978515625],AF65JKV,0.30509191339259645
689,386.0,[1142.0763924396745 779.0417603245759 1491.563031030739 1065.521949149501],[1261.3516845703125 978.978515625 1364.9395751953125 1011.567626953125],AF65JKY,0.22037824441959583
690,386.0,[1143.1144460026994 781.7681426208785 1493.7446553256805 1068.9586466429466],[1264.2049560546875 985.0757446289062 1368.906494140625 1017.4722290039062],AF65JKV,0.1910468752886426
691,386.0,[1143.85143328905 783.5813895055411 1495.9043466054027 1070.8408422614104],[1261.825439453125 984.45556640625 1370.3828125 1018.8239135742188],AF65JKY,0.3195533509332219
693,386.0,[1145.9072576190924 787.7675092224911 1498.2178208716327 1073.3132954864332],[1264.213623046875 992.2694091796875 1373.7220458984375 1027.8233642578125],JF65JKV,0.15311511806083142
694,386.0,[1145.7510364633797 789.2261156280672 1498.529069451991 1073.4434206978133],[1268.5234375 994.1539306640625 1371.924072265625 1028.3873291015625],AF65JRV,0.19347146809316318
695,386.0,[1144.6757313089045 792.010790702666 1499.6276444132548 1074.458763676449],[1268.432861328125 998.47509765625 1377.827392578125 1030.97705078125],AF65JKV,0.8801934087230352
698,386.0,[1145.4406015150362 799.8507501966952 1503.6737571585077 1075.5360708808844],[1269.47900390625 1009.7435302734375 1378.799560546875 1043.514404296875],AF65IXM,0.07465943522339442
700,357.0,[1136.233930314913 545.1487671541955 1368.3297129260857 758.138639882433],[1221.189208984375 681.2822265625 1283.8367919921875 709.6595458984375],GJ06EPC,0.06912175629624183
701,386.0,[1144.5109385321994 809.5520195388508 1507.423299690946 1076.4461589098123],[1272.4580078125 1019.2144775390625 1383.1126708984375 1053.410888671875],NI65JXV,0.14630267410586603
712,357.0,[1139.90711813074 561.6653274624182 1374.0771930021247 780.6724394132441],[1220.471435546875 701.8585205078125 1292.926513671875 732.0281982421875],GJ06FPD,0.09737966335555043
714,357.0,[1139.8769821276223 563.3446515877073 1374.9390805719067 783.6763719640836],[1228.10498046875 705.8483276367188 1297.7451171875 734.6156616210938],OJ06ERD,0.08881412229690779
725,611.0,[445.74026649532397 712.962663948979 769.8302540548455 989.8371528120939],[555.171875 924.1045532226562 649.4508056640625 955.9103393554688],YN36KSU,0.07187353230476468
726,357.0,[1145.376650912765 582.5140988850388 1388.1018314549497 808.5380929238596],[1231.19873046875 727.8834838867188 1304.68701171875 757.05322265625],OJ06EPD,0.07882371776089253
727,611.0,[443.47385325073196 716.606027131582 773.5314198067235 996.1949835663601],[556.9952392578125 929.5794677734375 648.0625 959.717041015625],KK06KSU,0.08987188875322923
728,357.0,[1145.3805039883703 587.0741136391443 1389.2333595784442 811.9333710384369],[1236.232177734375 730.9382934570312 1306.7589111328125 762.431396484375],GJ06EPD,0.4636081872634316
728,611.0,[441.59345105549164 718.4843774597205 773.8470633522875 999.0159146140286],[553.5027465820312 935.177490234375 648.4249877929688 966.2471923828125],KH06RSU,0.19582174118685086
729,357.0,[1145.5767749287356 589.2355936986992 1389.3971967334364 813.9082129792046],[1234.867431640625 733.8138427734375 1308.5311279296875 765.595458984375],OJ06EPD,0.7221978784878869
729,611.0,[437.77201304717073 720.5030934432178 772.3480570778954 1000.9968763867531],[550.1221313476562 938.7318115234375 646.8009033203125 970.784423828125],MH06KSU,0.07662586134140187
731,611.0,[434.77336433861547 724.1018383930405 773.2287103467804 1005.6853697703573],[547.40283203125 945.5656127929688 643.4276123046875 974.2212524414062],KH06KSU,0.3820374839935388
732,611.0,[433.41322039088647 727.5571207591975 773.3416385861462 1010.704784366262],[545.752685546875 946.6528930664062 642.7735595703125 977.84912109375],KH06RSU,0.25796744640965646
732,357.0,[1146.9358002328222 592.6687830517013 1391.4294668432817 819.5561369517251],[1236.5994873046875 743.0753173828125 1307.763427734375 769.0374755859375],GJ06EPO,0.18954709267673037
733,357.0,[1148.0290367663051 592.4176877913745 1392.5776052124602 820.6966709165962],[1235.794677734375 742.9384765625 1311.84326171875 772.2449951171875],GJ06EPO,0.4245720170424476
734,357.0,[1148.2213945048536 592.592706928822 1393.1278091055372 822.807207974985],[1236.592041015625 744.117431640625 1310.9990234375 774.6732177734375],GJ06EPD,0.16161474088579628
734,611.0,[429.32936451875145 732.7686258869516 769.8880256604207 1018.624099134756],[542.845947265625 952.9967041015625 642.5706787109375 984.6446533203125],KH06KSU,0.3135281109003901
735,357.0,[1147.921400971708 592.2468903293777 1393.663614312633 824.4590011166554],[1236.771484375 746.3241577148438 1309.597900390625 776.0875854492188],GJ06EPD,0.2928331205323114
735,611.0,[427.54236567107944 735.2987415285263 768.7895729020275 1023.0456601038484],[543.735107421875 959.0989379882812 640.3674926757812 990.0126342773438],KH06KSU,0.17285421045313706
736,611.0,[427.2351406337694 736.4176604855452 769.6229942878124 1026.4672566122656],[545.4124755859375 959.6325073242188 642.1342163085938 991.0735473632812],KH06KSU,0.37976594454806084
737,357.0,[1149.4117732211967 593.4170051317362 1394.994526315345 829.0162669668325],[1240.19775390625 750.5414428710938 1310.439208984375 777.9688110351562],GJ06EPL,0.18084583463871529
738,611.0,[426.4834480552135 741.6068786217754 768.5805565594344 1032.7730073505254],[543.5240478515625 966.0169677734375 638.8027954101562 998.1937255859375],RH06KSU,0.40837165686977406
739,611.0,[425.89707356040276 745.5424960597308 768.2003427709365 1036.6182378390656],[539.5716552734375 968.1666870117188 637.4312744140625 1000.3152465820312],KH06KSU,0.3845151158318307
739,357.0,[1150.5820589989967 595.4914691334246 1396.5197695126053 834.0183981426738],[1239.95751953125 752.45068359375 1313.210205078125 782.18994140625],DJ06EPW,0.08728882555751726
740,357.0,[1151.1530945835623 595.907525719202 1398.8198001229364 836.0014128727674],[1240.3428955078125 755.4415283203125 1316.20751953125 786.2197265625],GJ06EPD,0.1477358810906222
741,611.0,[423.62844906582063 752.110606058814 767.4123595970636 1044.0165500804853],[539.1329345703125 977.3800048828125 637.195068359375 1008.4442138671875],KH06KSU,0.21869439567168292
742,611.0,[422.8493599730094 753.5662322441357 767.2512508254428 1046.3134902110519],[538.9091796875 979.8847045898438 637.53173828125 1010.6076049804688],KH06KSU,0.13751349507359817
743,611.0,[419.79790086682146 755.8201981695034 766.7828781584674 1049.6050089129028],[537.2894897460938 984.044189453125 634.6514282226562 1015.104248046875],RK06KSU,0.6871305752542429
744,611.0,[417.0456009698482 758.1878655691966 766.0422134173136 1052.2129840135726],[533.1449584960938 988.307373046875 632.29443359375 1020.3773803710938],KH06KSU,0.1359274783757123
746,357.0,[1150.3580764344806 610.0094979415942 1406.548441806809 850.9784246121467],[1238.543212890625 768.7525634765625 1321.9996337890625 797.637451171875],GJ06EPD,0.4117928256897759
746,611.0,[412.6003227924808 762.7234951770357 762.3476890301937 1058.7450525223264],[528.4953002929688 994.1611328125 633.0205078125 1026.29248046875],KK06KSU,0.2857464976930563
748,357.0,[1149.4583955344378 611.2512715311317 1408.9117911531575 853.322958957474],[1240.920654296875 771.4630737304688 1321.76220703125 801.056396484375],OJ06EPD,0.14203004668593264
748,611.0,[411.36765451924407 768.2404958474649 764.8647834152155 1065.3023439308852],[526.4402465820312 999.2854614257812 629.1398315429688 1029.4478759765625],KR06RSU,0.6265573742791529
749,611.0,[409.2699691365207 771.1908400292543 764.9329495866092 1069.156487584902],[534.1624755859375 1003.2132568359375 627.0518798828125 1035.613037109375],KH06KSU,0.2531767119728338
751,357.0,[1149.9692718415886 616.1363967711875 1412.3207316061144 859.2549140182361],[1242.6314697265625 776.7396240234375 1322.4322509765625 806.6451416015625],OJ06EPD,0.5935639929654666
751,611.0,[403.1424894343673 776.9149019398229 759.8713544330285 1075.682556074471],[522.7992553710938 1008.8212280273438 627.89111328125 1041.782470703125],KH06RSU,0.14269336328823556
752,611.0,[401.5231704466706 778.7394061555536 757.6114844537171 1077.059686293796],[520.79541015625 1015.5236206054688 627.017822265625 1045.732177734375],KH06KSU,0.28762990581074815
753,611.0,[401.11545058322224 780.3492191228289 757.9155136038022 1077.4941433643785],[521.529296875 1016.93701171875 624.4940185546875 1048.988525390625],KH06KSU,0.574762520775959
754,357.0,[1150.4088227634322 624.156424358591 1414.5770798981346 867.707394429619],[1245.7664794921875 782.7229614257812 1316.572265625 812.1707153320312],GJ06EPL,0.44165156797472777
755,357.0,[1150.907620495972 625.7180743669195 1415.7640571850156 869.7370737285711],[1251.073486328125 786.8300170898438 1326.376708984375 815.9071655273438],GJ06EPD,0.11469603189620611
757,611.0,[397.30027495046386 789.1909136897345 759.7598755830335 1079.5660228640493],[518.2352294921875 1032.8009033203125 620.9440307617188 1063.1312255859375],RH06KSU,0.24522603004817414
